save_name,freq_slice,time_center,dm_center,time_left,dm_left
00163.npy,2,896.7,548.35,812.26,628.95
00163.npy,2,1265.14,541.64,1080.92,609.76
00164.npy,0,2209.29,546.43,2086.48,634.71
00164.npy,1,2232.32,550.27,1925.28,600.17
00164.npy,2,2224.65,552.19,2094.15,642.38
00165.npy,0,5133.86,551.23,4988.01,676.93
00165.npy,1,-1.0,-1.0,-1.0,-1.0
00165.npy,2,5103.15,555.07,4934.28,688.44
00166.npy,0,1341.9,554.11,942.75,651.98
00166.npy,1,1334.23,553.15,804.58,664.45
00166.npy,2,1326.55,550.27,896.7,669.25
00167.npy,0,5870.76,552.19,5533.01,606.88
00167.npy,1,5886.11,550.27,5379.49,627.03
00167.npy,2,-1.0,-1.0,-1.0,-1.0
00168.npy,0,7160.33,550.27,7098.92,627.99
00168.npy,1,-1.0,-1.0,-1.0,-1.0
00168.npy,2,7175.68,548.35,7098.92,627.03
00169.npy,0,2178.59,549.31,1863.87,665.41
00169.npy,1,2170.91,551.23,1679.65,633.75
00169.npy,2,2155.56,547.39,1979.01,664.45
00170.npy,0,6576.95,546.43,6431.1,647.18
00170.npy,1,-1.0,-1.0,-1.0,-1.0
00170.npy,2,6561.6,551.23,6415.75,659.66
00171.npy,0,5364.14,550.27,5103.15,662.53
00171.npy,1,-1.0,-1.0,-1.0,-1.0
00171.npy,2,5325.76,551.23,5195.27,661.57
00172.npy,0,1556.83,546.43,1441.69,631.83
00172.npy,1,-1.0,-1.0,-1.0,-1.0
00172.npy,2,1564.51,551.23,1441.69,640.47
00173.npy,0,5993.57,552.19,5809.35,600.17
00173.npy,0,7590.18,539.72,7106.59,610.72
00173.npy,1,7605.54,536.84,7006.81,627.99
00173.npy,2,5970.54,545.47,5824.7,613.6
00174.npy,0,3790.55,546.43,3721.47,627.03
00174.npy,1,-1.0,-1.0,-1.0,-1.0
00174.npy,2,3813.58,551.23,3660.06,632.79
00175.npy,0,4558.16,552.19,4473.72,609.76
00175.npy,1,-1.0,-1.0,-1.0,-1.0
00175.npy,2,4565.83,547.39,4489.07,615.52
00176.npy,0,3698.44,556.99,3506.54,592.49
00176.npy,0,3874.99,556.03,3683.09,588.65
00176.npy,1,3851.96,556.03,3606.33,609.76
00176.npy,2,-1.0,-1.0,-1.0,-1.0
00177.npy,0,3767.53,552.19,3445.13,593.45
00177.npy,1,3775.2,545.47,3383.73,605.92
00177.npy,2,-1.0,-1.0,-1.0,-1.0
00178.npy,0,3038.3,552.19,2938.52,613.6
00178.npy,1,-1.0,-1.0,-1.0,-1.0
00178.npy,2,3030.63,556.03,2877.11,648.14
00179.npy,0,919.72,551.23,804.58,589.61
00179.npy,1,-1.0,-1.0,-1.0,-1.0
00179.npy,2,912.05,547.39,819.94,601.13
00180.npy,0,6354.34,553.15,6200.82,658.7
00180.npy,1,-1.0,-1.0,-1.0,-1.0
00180.npy,2,6400.4,550.27,6216.18,647.18
00181.npy,0,5018.72,546.43,4857.52,646.22
00181.npy,0,7060.54,551.23,6945.4,606.88
00181.npy,1,-1.0,-1.0,-1.0,-1.0
00181.npy,2,5026.39,556.99,4926.6,659.66
00181.npy,2,7052.86,547.39,6907.02,612.64
00182.npy,0,789.23,543.56,681.77,666.37
00182.npy,1,850.64,545.47,681.77,584.81
00182.npy,2,819.94,553.15,643.39,667.33
00183.npy,0,773.88,549.31,743.18,596.33
00183.npy,1,-1.0,-1.0,-1.0,-1.0
00183.npy,2,773.88,550.27,727.82,612.64
00184.npy,0,5763.29,554.11,5732.59,632.79
00184.npy,1,-1.0,-1.0,-1.0,-1.0
00184.npy,2,5801.67,552.19,5717.23,636.63
00185.npy,0,7743.7,552.19,7444.34,628.95
00185.npy,1,-1.0,-1.0,-1.0,-1.0
00185.npy,2,7743.7,552.19,7536.45,630.87
00186.npy,0,2754.29,546.43,2562.39,630.87
00186.npy,1,-1.0,-1.0,-1.0,-1.0
00186.npy,2,2800.35,550.27,2662.18,629.91
00187.npy,0,-1.0,-1.0,-1.0,-1.0
00187.npy,1,-1.0,-1.0,-1.0,-1.0
00187.npy,2,-1.0,-1.0,-1.0,-1.0
00188.npy,0,1695.0,547.39,1625.92,610.72
00188.npy,1,-1.0,-1.0,-1.0,-1.0
00188.npy,2,1695.0,552.19,1572.19,612.64
00189.npy,0,7498.07,552.19,7452.01,603.05
00189.npy,1,-1.0,-1.0,-1.0,-1.0
00189.npy,2,7498.07,550.27,7452.01,609.76
00190.npy,0,359.37,553.15,305.64,622.24
00190.npy,1,-1.0,-1.0,-1.0,-1.0
00190.npy,2,374.73,547.39,328.67,609.76
00191.npy,0,7313.85,553.15,7045.19,650.06
00191.npy,1,7298.49,552.19,6976.1,597.29
00191.npy,2,7283.14,550.27,7098.92,669.25
00192.npy,0,6423.43,550.27,6300.61,601.13
00192.npy,1,-1.0,-1.0,-1.0,-1.0
00192.npy,2,6362.02,550.27,6300.61,616.48
00193.npy,0,5072.45,550.27,4888.22,628.95
00193.npy,1,-1.0,-1.0,-1.0,-1.0
00193.npy,2,5072.45,554.11,4911.25,628.95
00194.npy,0,643.39,550.27,566.63,613.6
00194.npy,1,-1.0,-1.0,-1.0,-1.0
00194.npy,2,658.74,550.27,535.92,622.24
00195.npy,0,3844.29,549.31,3683.09,615.52
00195.npy,1,-1.0,-1.0,-1.0,-1.0
00195.npy,2,3775.2,551.23,3690.77,613.6
00196.npy,0,4489.07,552.19,4412.31,608.8
00196.npy,1,-1.0,-1.0,-1.0,-1.0
00196.npy,2,4504.42,554.11,4350.9,615.52
00197.npy,0,8173.56,548.35,8096.8,580.98
00197.npy,1,-1.0,-1.0,-1.0,-1.0
00197.npy,2,8150.53,550.27,8081.45,590.57
00198.npy,0,-1.0,-1.0,-1.0,-1.0
00198.npy,1,-1.0,-1.0,-1.0,-1.0
00198.npy,2,697.12,550.27,635.71,607.84
00199.npy,0,6883.99,549.31,6776.53,609.76
00199.npy,1,-1.0,-1.0,-1.0,-1.0
00199.npy,2,6860.96,548.35,6814.91,606.88
00200.npy,0,4504.42,554.11,4335.55,623.19
00200.npy,1,-1.0,-1.0,-1.0,-1.0
00200.npy,2,4489.07,546.43,4304.85,649.1
00201.npy,0,5387.17,546.43,5302.73,635.67
00201.npy,1,-1.0,-1.0,-1.0,-1.0
00201.npy,2,5371.81,546.43,5287.38,631.83
00202.npy,0,-1.0,-1.0,-1.0,-1.0
00202.npy,1,-1.0,-1.0,-1.0,-1.0
00202.npy,2,-1.0,-1.0,-1.0,-1.0
00203.npy,0,-1.0,-1.0,-1.0,-1.0
00203.npy,1,-1.0,-1.0,-1.0,-1.0
00203.npy,2,-1.0,-1.0,-1.0,-1.0
00204.npy,0,4673.3,550.27,4581.18,604.0
00204.npy,0,5041.75,556.03,4964.99,600.17
00204.npy,1,4696.32,550.27,4519.78,584.81
00204.npy,2,4711.68,553.15,4542.8,607.84
00204.npy,2,5026.39,551.23,4941.96,598.25
00205.npy,0,1802.47,552.19,1741.06,612.64
00205.npy,1,-1.0,-1.0,-1.0,-1.0
00205.npy,2,1825.49,549.31,1702.68,609.76
00206.npy,0,3122.74,552.19,3015.28,614.56
00206.npy,1,-1.0,-1.0,-1.0,-1.0
00206.npy,2,3122.74,550.27,2999.92,609.76
00207.npy,0,5279.7,554.11,4888.22,609.76
00207.npy,1,5295.05,548.35,4803.79,620.32
00207.npy,2,-1.0,-1.0,-1.0,-1.0
00208.npy,0,3974.78,554.11,3744.5,628.95
00208.npy,1,-1.0,-1.0,-1.0,-1.0
00208.npy,2,3959.43,556.03,3805.91,619.36
00209.npy,0,958.1,553.15,666.41,627.03
00209.npy,1,919.72,551.23,628.03,617.44
00209.npy,2,927.4,551.23,758.53,622.24
00210.npy,0,6623.0,546.43,6385.05,627.03
00210.npy,1,-1.0,-1.0,-1.0,-1.0
00210.npy,2,6599.98,549.31,6492.51,619.36
00211.npy,0,7559.48,551.23,7329.2,590.57
00211.npy,1,-1.0,-1.0,-1.0,-1.0
00211.npy,2,-1.0,-1.0,-1.0,-1.0
00212.npy,0,2854.08,550.27,2708.24,631.83
00212.npy,1,-1.0,-1.0,-1.0,-1.0
00212.npy,2,2869.43,550.27,2623.8,626.07
00213.npy,0,7475.04,554.11,7252.44,604.0
00213.npy,1,-1.0,-1.0,-1.0,-1.0
00213.npy,2,7452.01,549.31,7283.14,617.44
00214.npy,0,-1.0,-1.0,-1.0,-1.0
00214.npy,1,-1.0,-1.0,-1.0,-1.0
00214.npy,2,-1.0,-1.0,-1.0,-1.0
00215.npy,0,6277.58,542.6,6047.3,587.69
00215.npy,0,6822.58,553.15,6469.48,592.49
00215.npy,1,6784.2,552.19,6454.13,593.45
00215.npy,2,-1.0,-1.0,-1.0,-1.0
00216.npy,0,7505.75,552.19,7413.63,623.19
00216.npy,1,-1.0,-1.0,-1.0,-1.0
00216.npy,2,7521.1,551.23,7367.58,648.14
00217.npy,0,6607.65,554.11,6484.84,619.36
00217.npy,1,-1.0,-1.0,-1.0,-1.0
00217.npy,2,6638.36,550.27,6523.22,633.75
00218.npy,0,4604.21,548.35,4565.83,600.17
00218.npy,1,-1.0,-1.0,-1.0,-1.0
00218.npy,2,4627.24,547.39,4565.83,600.17
00219.npy,0,6930.05,546.43,6837.93,615.52
00219.npy,1,-1.0,-1.0,-1.0,-1.0
00219.npy,2,6953.07,553.15,6791.88,620.32
00220.npy,0,988.81,548.35,827.61,599.21
00220.npy,1,-1.0,-1.0,-1.0,-1.0
00220.npy,2,988.81,550.27,835.29,611.68
00221.npy,0,6722.79,546.43,6638.36,611.68
00221.npy,1,-1.0,-1.0,-1.0,-1.0
00221.npy,2,6730.47,551.23,6615.33,615.52
00222.npy,0,8081.45,549.31,7935.6,598.25
00222.npy,1,-1.0,-1.0,-1.0,-1.0
00222.npy,2,8066.1,553.15,7973.98,607.84
00223.npy,0,1802.47,546.43,1518.45,646.22
00223.npy,1,1787.11,552.19,1380.28,617.44
00223.npy,2,1794.79,552.19,1602.89,628.95
00224.npy,0,850.64,550.27,697.12,619.36
00224.npy,1,-1.0,-1.0,-1.0,-1.0
00224.npy,2,865.99,551.23,727.82,627.99
00225.npy,0,1080.92,549.31,942.75,621.28
00225.npy,1,-1.0,-1.0,-1.0,-1.0
00225.npy,2,1080.92,551.23,1027.19,617.44
00226.npy,0,958.1,552.19,804.58,614.56
00226.npy,1,-1.0,-1.0,-1.0,-1.0
00226.npy,2,942.75,554.11,827.61,631.83
00227.npy,0,3706.12,554.11,3575.63,615.52
00227.npy,1,-1.0,-1.0,-1.0,-1.0
00227.npy,2,3706.12,548.35,3598.65,625.11
00228.npy,0,3245.56,547.39,3092.04,630.87
00228.npy,1,3268.59,549.31,2900.14,616.48
00228.npy,2,3276.26,550.27,3045.98,649.1
00229.npy,0,2746.62,550.27,2631.48,623.19
00229.npy,1,-1.0,-1.0,-1.0,-1.0
00229.npy,2,2754.29,552.19,2600.77,627.99
00230.npy,0,4957.31,548.35,4796.11,604.0
00230.npy,1,-1.0,-1.0,-1.0,-1.0
00230.npy,2,4957.31,550.27,4849.84,605.92
00231.npy,0,881.34,546.43,727.82,651.98
00231.npy,1,927.4,549.31,712.47,592.49
00231.npy,2,881.34,551.23,712.47,659.66
00232.npy,0,6277.58,547.39,6208.5,594.41
00232.npy,1,-1.0,-1.0,-1.0,-1.0
00232.npy,2,6315.96,548.35,6185.47,621.28
00233.npy,0,2216.97,549.31,2078.8,625.11
00233.npy,1,-1.0,-1.0,-1.0,-1.0
00233.npy,2,2193.94,551.23,2071.13,625.11
00234.npy,0,3744.5,550.27,3567.95,625.11
00234.npy,1,-1.0,-1.0,-1.0,-1.0
00234.npy,2,3767.53,546.43,3629.36,626.07
00235.npy,0,4189.71,546.43,4120.62,607.84
00235.npy,1,-1.0,-1.0,-1.0,-1.0
00235.npy,2,4212.74,546.43,4112.95,611.68
00236.npy,0,-1.0,-1.0,-1.0,-1.0
00236.npy,1,-1.0,-1.0,-1.0,-1.0
00236.npy,2,-1.0,-1.0,-1.0,-1.0
00237.npy,0,7766.73,550.27,7628.56,609.76
00237.npy,1,-1.0,-1.0,-1.0,-1.0
00237.npy,2,7751.38,549.31,7689.97,609.76
00238.npy,0,4182.03,560.83,3859.64,646.22
00238.npy,1,4258.79,552.19,3921.05,623.19
00238.npy,2,4197.38,556.03,3951.75,629.91
00239.npy,0,5901.46,546.43,5732.59,622.24
00239.npy,1,5901.46,548.35,5671.18,601.13
00239.npy,2,5939.84,552.19,5709.56,625.11
00240.npy,0,6907.02,547.39,6799.55,628.95
00240.npy,1,-1.0,-1.0,-1.0,-1.0
00240.npy,2,6914.69,555.07,6791.88,619.36
00241.npy,0,7521.1,550.27,7329.2,594.41
00241.npy,1,-1.0,-1.0,-1.0,-1.0
00241.npy,2,7482.72,545.47,7413.63,596.33
00242.npy,0,2309.08,551.23,1695.0,692.28
00242.npy,1,2293.73,552.19,1602.89,676.93
00242.npy,2,2309.08,549.31,1940.63,692.28
00243.npy,0,3552.6,554.11,3383.73,632.79
00243.npy,1,-1.0,-1.0,-1.0,-1.0
00243.npy,2,3552.6,550.27,3383.73,654.86
00244.npy,0,2946.19,549.31,2769.64,631.83
00244.npy,1,-1.0,-1.0,-1.0,-1.0
00244.npy,2,2953.87,550.27,2808.02,627.03
00245.npy,0,1357.26,552.19,1257.47,628.95
00245.npy,1,-1.0,-1.0,-1.0,-1.0
00245.npy,2,1318.88,554.11,1280.5,627.99
00246.npy,0,4903.58,548.35,4773.08,608.8
00246.npy,1,-1.0,-1.0,-1.0,-1.0
00246.npy,2,4918.93,550.27,4734.7,621.28
00247.npy,0,3222.53,555.07,2953.87,631.83
00247.npy,1,-1.0,-1.0,-1.0,-1.0
00247.npy,2,3230.2,549.31,3030.63,623.19
00248.npy,0,7467.37,548.35,7306.17,612.64
00248.npy,1,7459.69,549.31,7152.65,610.72
00248.npy,2,7467.37,542.6,7321.52,627.03
00249.npy,0,121.42,547.39,60.01,580.02
00249.npy,1,129.09,547.39,106.07,586.73
00249.npy,2,-1.0,-1.0,-1.0,-1.0
00250.npy,0,4949.63,548.35,4834.49,597.29
00250.npy,1,-1.0,-1.0,-1.0,-1.0
00250.npy,2,4949.63,545.47,4849.84,591.53
00251.npy,0,6883.99,547.39,6500.19,668.29
00251.npy,1,6860.96,552.19,6154.77,685.56
00251.npy,2,6868.64,553.15,6492.51,724.9
00252.npy,0,474.51,548.35,221.21,599.21
00252.npy,1,420.78,550.27,190.5,607.84
00252.npy,2,-1.0,-1.0,-1.0,-1.0
00253.npy,0,7759.06,550.27,7651.59,625.11
00253.npy,1,-1.0,-1.0,-1.0,-1.0
00253.npy,2,7743.7,549.31,7620.89,628.95
00254.npy,0,1587.54,547.39,1526.13,613.6
00254.npy,1,-1.0,-1.0,-1.0,-1.0
00254.npy,2,1595.21,549.31,1503.1,636.63
00255.npy,0,7866.52,552.19,7544.13,631.83
00255.npy,1,7866.52,553.15,7459.69,638.55
00255.npy,2,7897.22,548.35,7574.83,621.28
00256.npy,0,4581.18,545.47,4473.72,608.8
00256.npy,1,-1.0,-1.0,-1.0,-1.0
00256.npy,2,4611.89,551.23,4496.75,618.4
00257.npy,0,2769.64,551.23,2447.25,628.95
00257.npy,1,2746.62,550.27,2324.43,621.28
00257.npy,2,2746.62,551.23,2547.04,620.32
00258.npy,0,7313.85,553.15,7114.27,632.79
00258.npy,1,-1.0,-1.0,-1.0,-1.0
00258.npy,2,7306.17,550.27,7152.65,642.38
00259.npy,0,4642.59,552.19,4634.92,592.49
00259.npy,1,-1.0,-1.0,-1.0,-1.0
00259.npy,2,4673.3,547.39,4588.86,598.25
00260.npy,0,789.23,550.27,658.74,642.38
00260.npy,1,-1.0,-1.0,-1.0,-1.0
00260.npy,2,758.53,550.27,605.01,632.79
00261.npy,0,6853.29,554.11,6446.46,671.17
00261.npy,1,6899.34,544.52,6300.61,643.34
00261.npy,2,6883.99,550.27,6638.36,661.57
00262.npy,0,2339.79,552.19,2240.0,642.38
00262.npy,1,-1.0,-1.0,-1.0,-1.0
00262.npy,2,2309.08,548.35,2240.0,633.75
00263.npy,0,5264.35,549.31,5187.59,611.68
00263.npy,1,-1.0,-1.0,-1.0,-1.0
00263.npy,2,5256.67,551.23,5195.27,608.8
00264.npy,0,5041.75,548.35,4765.41,678.85
00264.npy,1,5103.15,546.43,4634.92,633.75
00264.npy,2,5026.39,553.15,4719.35,705.71
00265.npy,0,1971.34,550.27,1602.89,725.86
00265.npy,1,1971.34,552.19,1549.16,634.71
00265.npy,2,1925.28,551.23,1664.3,694.2
00266.npy,0,5701.88,548.35,5632.8,601.13
00266.npy,1,-1.0,-1.0,-1.0,-1.0
00266.npy,2,5724.91,550.27,5640.47,611.68
00267.npy,0,3782.88,550.27,3552.6,694.2
00267.npy,1,-1.0,-1.0,-1.0,-1.0
00267.npy,2,3752.17,553.15,3583.3,695.16
00268.npy,0,3283.94,550.27,3207.18,613.6
00268.npy,1,-1.0,-1.0,-1.0,-1.0
00268.npy,2,3306.97,549.31,3145.77,624.15
00269.npy,0,4427.66,545.47,4320.2,624.15
00269.npy,1,-1.0,-1.0,-1.0,-1.0
00269.npy,2,4419.99,547.39,4343.23,638.55
00270.npy,0,7866.52,552.19,7636.24,638.55
00270.npy,1,7897.22,550.27,7628.56,592.49
00270.npy,2,7874.2,546.43,7697.65,652.94
00271.npy,0,7398.28,547.39,7283.14,637.59
00271.npy,1,-1.0,-1.0,-1.0,-1.0
00271.npy,2,7452.01,554.11,7175.68,673.09
00272.npy,0,4657.94,550.27,4650.27,607.84
00272.npy,1,-1.0,-1.0,-1.0,-1.0
00272.npy,2,4673.3,548.35,4611.89,605.92
00273.npy,0,4074.57,550.27,3905.69,600.17
00273.npy,1,-1.0,-1.0,-1.0,-1.0
00273.npy,2,4059.21,546.43,3898.02,613.6
00274.npy,0,1718.03,552.19,1710.35,618.4
00274.npy,1,-1.0,-1.0,-1.0,-1.0
00274.npy,2,1710.35,542.6,1648.95,606.88
00275.npy,0,5295.05,550.27,5080.13,592.49
00275.npy,1,5302.73,549.31,5041.75,590.57
00275.npy,2,-1.0,-1.0,-1.0,-1.0
00276.npy,0,7666.94,549.31,7605.54,607.84
00276.npy,1,-1.0,-1.0,-1.0,-1.0
00276.npy,2,7682.3,550.27,7620.89,615.52
00277.npy,0,6876.31,553.15,6461.81,636.63
00277.npy,1,6868.64,550.27,6277.58,651.98
00277.npy,2,6883.99,550.27,6546.24,655.82
00278.npy,0,2017.39,548.35,1817.82,699.0
00278.npy,1,2071.13,544.52,1817.82,580.98
00278.npy,2,1986.69,556.03,1863.87,708.59
00279.npy,0,2385.84,552.19,2301.41,615.52
00279.npy,1,-1.0,-1.0,-1.0,-1.0
00279.npy,2,2339.79,552.19,2200.46,628.95
00280.npy,0,-1.0,-1.0,-1.0,-1.0
00280.npy,1,-1.0,-1.0,-1.0,-1.0
00280.npy,2,-1.0,-1.0,-1.0,-1.0
00281.npy,0,8035.39,544.52,7989.34,610.72
00281.npy,1,-1.0,-1.0,-1.0,-1.0
00281.npy,2,8020.04,550.27,7950.96,625.11
00282.npy,0,52.33,550.27,21.63,606.88
00282.npy,1,83.04,548.35,21.63,561.79
00282.npy,2,44.66,552.19,21.63,602.09
00283.npy,0,420.78,546.43,313.32,624.15
00283.npy,1,451.49,549.31,221.21,582.9
00283.npy,2,436.13,556.03,313.32,641.43
00284.npy,0,3107.39,548.35,2953.87,619.36
00284.npy,1,-1.0,-1.0,-1.0,-1.0
00284.npy,2,3115.06,553.15,2884.78,629.91
00285.npy,0,5617.45,554.11,5517.66,613.6
00285.npy,1,-1.0,-1.0,-1.0,-1.0
00285.npy,2,5640.47,550.27,5517.66,614.56
00286.npy,0,-1.0,-1.0,-1.0,-1.0
00286.npy,1,-1.0,-1.0,-1.0,-1.0
00286.npy,2,6638.36,554.11,6592.3,615.52
00287.npy,0,5402.52,547.39,5333.43,615.52
00287.npy,1,-1.0,-1.0,-1.0,-1.0
00287.npy,2,5394.84,552.19,5287.38,615.52
00288.npy,0,4082.24,550.27,3936.4,615.52
00288.npy,1,4028.51,550.27,3828.93,590.57
00288.npy,2,4043.86,554.11,3859.64,634.71
00289.npy,0,6868.64,550.27,6646.03,652.94
00289.npy,1,6899.34,552.19,6484.84,618.4
00289.npy,2,6914.69,550.27,6599.98,671.17
00290.npy,0,328.67,551.23,236.56,599.21
00290.npy,1,-1.0,-1.0,-1.0,-1.0
00290.npy,2,282.61,550.27,244.23,609.76
00291.npy,0,6715.12,551.23,6469.48,630.87
00291.npy,1,6745.82,544.52,6538.57,594.41
00291.npy,2,6722.79,550.27,6538.57,636.63
00292.npy,0,5149.21,553.15,5026.39,590.57
00292.npy,1,-1.0,-1.0,-1.0,-1.0
00292.npy,2,5133.86,552.19,5026.39,607.84
00293.npy,0,3306.97,549.31,3092.04,694.2
00293.npy,1,3314.64,551.23,3038.3,602.09
00293.npy,2,3322.32,552.19,3122.74,686.52
00294.npy,0,-1.0,-1.0,-1.0,-1.0
00294.npy,1,-1.0,-1.0,-1.0,-1.0
00294.npy,2,2854.08,553.15,2746.62,629.91
00295.npy,0,7206.38,548.35,6991.45,607.84
00295.npy,1,7221.73,546.43,6930.05,599.21
00295.npy,2,7191.03,550.27,7068.21,607.84
00296.npy,0,1618.24,550.27,1610.57,611.68
00296.npy,1,-1.0,-1.0,-1.0,-1.0
00296.npy,2,1633.59,561.79,1464.72,628.95
00297.npy,0,3061.33,547.39,2953.87,623.19
00297.npy,1,-1.0,-1.0,-1.0,-1.0
00297.npy,2,3092.04,550.27,3015.28,616.48
00298.npy,0,2831.05,552.19,2769.64,628.95
00298.npy,1,-1.0,-1.0,-1.0,-1.0
00298.npy,2,2831.05,550.27,2715.91,651.98
00299.npy,0,2608.45,548.35,2263.03,680.76
00299.npy,1,2616.12,550.27,1902.25,657.74
00299.npy,2,2608.45,552.19,2347.46,694.2
00300.npy,0,-1.0,-1.0,-1.0,-1.0
00300.npy,1,-1.0,-1.0,-1.0,-1.0
00300.npy,2,-1.0,-1.0,-1.0,-1.0
00301.npy,0,3329.99,551.23,3214.85,621.28
00301.npy,1,-1.0,-1.0,-1.0,-1.0
00301.npy,2,3329.99,550.27,3230.2,619.36
00302.npy,0,5955.19,550.27,5863.08,627.03
00302.npy,1,-1.0,-1.0,-1.0,-1.0
00302.npy,2,5955.19,551.23,5855.4,634.71
00303.npy,0,3276.26,556.03,2923.16,675.01
00303.npy,1,3260.91,552.19,2777.32,642.38
00303.npy,2,3260.91,553.15,2915.49,696.12
00304.npy,0,-1.0,-1.0,-1.0,-1.0
00304.npy,1,-1.0,-1.0,-1.0,-1.0
00304.npy,2,251.91,552.19,244.23,613.6
00305.npy,0,3015.28,555.07,2669.86,659.66
00305.npy,1,3038.3,554.11,2493.31,630.87
00305.npy,2,3015.28,554.11,2800.35,650.06
00306.npy,0,3544.92,547.39,3329.99,657.74
00306.npy,1,-1.0,-1.0,-1.0,-1.0
00306.npy,2,3567.95,554.11,3329.99,688.44
00307.npy,0,6385.05,549.31,6262.23,628.95
00307.npy,1,-1.0,-1.0,-1.0,-1.0
00307.npy,2,6400.4,554.11,6346.67,636.63
00308.npy,0,2777.32,549.31,2662.18,598.25
00308.npy,1,-1.0,-1.0,-1.0,-1.0
00308.npy,2,2754.29,552.19,2723.59,602.09
00309.npy,0,6292.94,550.27,6078.01,638.55
00309.npy,1,6285.26,550.27,6054.98,594.41
00309.npy,2,6300.61,552.19,6131.74,637.59
00310.npy,0,4289.5,550.27,4197.38,599.21
00310.npy,1,-1.0,-1.0,-1.0,-1.0
00310.npy,2,4304.85,550.27,4228.09,604.0
00311.npy,0,1219.09,557.95,1134.65,632.79
00311.npy,1,-1.0,-1.0,-1.0,-1.0
00311.npy,2,1219.09,547.39,1111.62,632.79
00312.npy,0,5394.84,545.47,5256.67,625.11
00312.npy,1,-1.0,-1.0,-1.0,-1.0
00312.npy,2,5341.11,548.35,5249.0,634.71
00313.npy,0,3782.88,548.35,3506.54,646.22
00313.npy,1,-1.0,-1.0,-1.0,-1.0
00313.npy,2,3744.5,550.27,3690.77,625.11
00314.npy,0,3368.37,546.43,3322.32,611.68
00314.npy,1,-1.0,-1.0,-1.0,-1.0
00314.npy,2,3360.7,551.23,3306.97,611.68
00315.npy,0,1042.54,550.27,942.75,615.52
00315.npy,1,-1.0,-1.0,-1.0,-1.0
00315.npy,2,1065.57,548.35,927.4,615.52
00316.npy,0,1940.63,556.03,1863.87,622.24
00316.npy,1,-1.0,-1.0,-1.0,-1.0
00316.npy,2,1948.31,548.35,1863.87,612.64
00317.npy,0,1165.36,550.27,1088.6,602.09
00317.npy,1,-1.0,-1.0,-1.0,-1.0
00317.npy,2,1180.71,546.43,1080.92,603.05
00318.npy,0,-1.0,-1.0,-1.0,-1.0
00318.npy,1,-1.0,-1.0,-1.0,-1.0
00318.npy,2,-1.0,-1.0,-1.0,-1.0
00319.npy,0,-1.0,-1.0,-1.0,-1.0
00319.npy,1,-1.0,-1.0,-1.0,-1.0
00319.npy,2,-1.0,-1.0,-1.0,-1.0
00320.npy,0,789.23,548.35,551.27,634.71
00320.npy,1,789.23,552.19,436.13,618.4
00320.npy,2,773.88,554.11,605.01,637.59
00321.npy,0,1226.76,550.27,1111.62,617.44
00321.npy,1,-1.0,-1.0,-1.0,-1.0
00321.npy,2,1234.44,547.39,1142.33,622.24
00322.npy,0,5909.14,550.27,5525.33,581.94
00322.npy,1,5893.78,556.03,5479.28,590.57
00322.npy,2,-1.0,-1.0,-1.0,-1.0
00323.npy,0,7121.95,552.19,6868.64,607.84
00323.npy,1,7160.33,550.27,6822.58,594.41
00323.npy,2,7144.97,552.19,6968.43,600.17
00324.npy,0,-1.0,-1.0,-1.0,-1.0
00324.npy,1,-1.0,-1.0,-1.0,-1.0
00324.npy,2,-1.0,-1.0,-1.0,-1.0
00325.npy,0,6530.89,550.27,6300.61,638.55
00325.npy,1,6538.57,551.23,6223.85,603.05
00325.npy,2,6484.84,552.19,6292.94,647.18
00326.npy,0,7789.76,546.43,7651.59,604.96
00326.npy,1,-1.0,-1.0,-1.0,-1.0
00326.npy,2,7782.08,553.15,7643.92,607.84
00327.npy,0,3199.5,547.39,3038.3,600.17
00327.npy,1,-1.0,-1.0,-1.0,-1.0
00327.npy,2,3153.44,548.35,3030.63,600.17
00328.npy,0,3168.8,548.35,3130.42,611.68
00328.npy,1,-1.0,-1.0,-1.0,-1.0
00328.npy,2,3161.12,547.39,3115.06,609.76
00329.npy,0,8035.39,548.35,7858.84,595.37
00329.npy,1,-1.0,-1.0,-1.0,-1.0
00329.npy,2,8012.36,545.47,7912.58,611.68
00330.npy,0,1633.59,552.19,1518.45,622.24
00330.npy,1,-1.0,-1.0,-1.0,-1.0
00330.npy,2,1625.92,550.27,1572.19,627.03
00331.npy,0,2124.86,547.39,2078.8,604.96
00331.npy,1,-1.0,-1.0,-1.0,-1.0
00331.npy,2,2155.56,551.23,2086.48,611.68
00332.npy,0,4212.74,544.52,3997.81,588.65
00332.npy,0,5310.41,550.27,5103.15,582.9
00332.npy,1,4174.36,548.35,3874.99,602.09
00332.npy,1,5341.11,551.23,5095.48,589.61
00332.npy,2,-1.0,-1.0,-1.0,-1.0
00333.npy,0,5663.5,553.15,5540.69,619.36
00333.npy,1,-1.0,-1.0,-1.0,-1.0
00333.npy,2,5655.83,552.19,5540.69,625.11
00334.npy,0,6530.89,548.35,6461.81,613.6
00334.npy,1,-1.0,-1.0,-1.0,-1.0
00334.npy,2,6538.57,555.07,6446.46,614.56
00335.npy,0,1142.33,546.43,1019.51,636.63
00335.npy,1,-1.0,-1.0,-1.0,-1.0
00335.npy,2,1126.98,544.52,1004.16,644.3
00336.npy,0,5141.53,552.19,4903.58,602.09
